"","total_claim_amount","pol_bonus","pol_duration","pol_sit_duration","pol_insee_code","drv_age1","drv_age2","drv_age_lic1","drv_age_lic2","vh_age","vh_cyl","vh_din","vh_make","vh_model","vh_sale_begin","vh_sale_end","vh_speed","vh_value","vh_weight","pol_coverageMaxi","pol_coverageMedian1","pol_coverageMedian2","pol_coverageMini","pol_pay_freqMonthly","pol_pay_freqQuarterly","pol_pay_freqYearly","pol_paydYes","pol_usageProfessional","pol_usageRetired","pol_usageWorkPrivate","vh_fuelGasoline","vh_fuelHybrid","vh_typeTourism","drv_sex1"
"4922",918.54,0,0.324324324324324,0.526315789473684,11,0.69047619047619,0,0.4,0,0.188679245283019,0.178401068498378,0.118367346938776,34,15,0.222222222222222,0.142857142857143,0.433862433862434,0.0847636692134556,0.296875,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"4923",317.12,0,0.297297297297297,0.157894736842105,56,0.214285714285714,0.326086956521739,0.154545454545455,0.108108108108108,0.245283018867925,0.138141576035108,0.0857142857142857,37,495,0.259259259259259,0.224489795918367,0.338624338624339,0.0669259389689333,0.2571875,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"4924",1068.03,0.0754716981132075,0.486486486486487,0,73,0.273809523809524,0,0.190909090909091,0,0.0188679245283019,0.197672199961839,0.104081632653061,37,201,0.0925925925925926,0.0816326530612245,0.391534391534392,0.108496271684709,0.3609375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4925",1726.5,0,0.027027027027027,0.0526315789473684,37,0.297619047619048,0,0.218181818181818,0,0.132075471698113,0.133371493989697,0.0877551020408163,34,3,0.185185185185185,0.142857142857143,0.402116402116402,0.0675383932262559,0.2609375,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"4926",263.83,0,0.648648648648649,0,27,0.404761904761905,0.619565217391304,0.3,0.333333333333333,0.320754716981132,0.280671627551994,0.118367346938776,51,388,0.351851851851852,0.346938775510204,0.380952380952381,0.146116274440753,0.390625,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4927",227.64,0.283018867924528,0,0,30,0.0833333333333333,0,0.0545454545454545,0,0.0188679245283019,0.33943903835146,0.251020408163265,16,198,0.0185185185185185,0,0.619047619047619,0.175100672168547,0.4209375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"4928",1010.41,0,0.027027027027027,0,45,0.55952380952381,0,0.336363636363636,0,0.0943396226415094,0.298797939324556,0.220408163265306,17,444,0.12962962962963,0.0816326530612245,0.444444444444444,0.192325948155747,0.5803125,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"4929",1236,0,0.027027027027027,0,0,0.511904761904762,0,0.381818181818182,0,0.0188679245283019,0.299942759015455,0.210204081632653,34,258,0.0555555555555556,0.0204081632653061,0.380952380952381,0.212567561360261,0.531875,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"4930",1265.13,0,0.702702702702703,0,58,0.392857142857143,0.206521739130435,0.3,0.00900900900900901,0.0754716981132075,0.184125166952872,0.16530612244898,37,447,0.12962962962963,0.122448979591837,0.455026455026455,0.128018251136868,0.4125,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"4931",2932.63,0.0943396226415094,0.0540540540540541,0,57,0.214285714285714,0.532608695652174,0.154545454545455,0.162162162162162,0.0754716981132075,0.280671627551994,0.179591836734694,51,283,0.12962962962963,0.0612244897959184,0.523809523809524,0.162315689546937,0.4021875,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4932",1010.41,0.377358490566038,0.135135135135135,0,47,0.238095238095238,0,0.118181818181818,0,0.169811320754717,0.253386758252242,0.148979591836735,15,267,0.203703703703704,0.163265306122449,0.507936507936508,0.133530339452772,0.3990625,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"4933",405.68,0,0.216216216216216,0.105263157894737,93,0.30952380952381,0,0.163636363636364,0,0.150943396226415,0.299561152451822,0.271428571428571,3,39,0.166666666666667,0.122448979591837,0.677248677248677,0.219886389735267,0.4421875,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4934",622.52,0,0.459459459459459,0.0526315789473684,47,0.571428571428571,0.891304347826087,0.363636363636364,0.504504504504504,0.0943396226415094,0.216561724861668,0.148979591836735,34,33,0.0925925925925926,0.102040816326531,0.481481481481481,0.127252683315215,0.3728125,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4935",118.91,0,0.405405405405405,0.315789473684211,17,0.654761904761905,0,0.445454545454545,0,0.264150943396226,0.14233924823507,0.0877551020408163,37,201,0.351851851851852,0.306122448979592,0.354497354497354,0.0694905911714719,0.25625,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
"4936",1641.5,0,0.0540540540540541,0,92,0.30952380952381,0,0.227272727272727,0,0.0943396226415094,0.261591299370349,0.3,28,202,0.12962962962963,0.0816326530612245,0.714285714285714,0.343908376843105,0.5203125,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4937",183.37,0,0.405405405405405,0,77,0.333333333333333,0,0.245454545454545,0,0,0.197672199961839,0.181632653061225,37,447,0,0,0.486772486772487,0.200364410283107,0.4328125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4938",128.29,0,0.513513513513513,0.157894736842105,16,0.285714285714286,0,0.2,0,0.226415094339623,0.138141576035108,0.0857142857142857,37,201,0.222222222222222,0.244897959183673,0.380952380952381,0.071358576656306,0.278125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"4939",66.54,0,0.162162162162162,0.105263157894737,77,0.69047619047619,0,0.381818181818182,0,0.0377358490566038,0.133371493989697,0.0877551020408163,7,168,0.111111111111111,0.102040816326531,0.365079365079365,0.0954816187166021,0.305625,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"4940",395.38,0,0.72972972972973,0.157894736842105,77,0.607142857142857,0,0.409090909090909,0,0.30188679245283,0.178401068498378,0.118367346938776,34,3,0.333333333333333,0.285714285714286,0.46031746031746,0.0819846580208541,0.259375,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"4941",347.86,0.471698113207547,0.0810810810810811,0,45,0.0595238095238095,0,0.0272727272727273,0,0.207547169811321,0.280671627551994,0.191836734693878,42,295,0.222222222222222,0.204081632653061,0.555555555555556,0.116932829079328,0.3375,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
"4942",1352.58,0,0.108108108108108,0.105263157894737,46,0.714285714285714,0,0.445454545454545,0,0.0754716981132075,0.178401068498378,0.118367346938776,34,15,0.148148148148148,0.102040816326531,0.44973544973545,0.0996922417356954,0.296875,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"4943",593.44,0,0.513513513513513,0,88,0.273809523809524,0.402173913043478,0.2,0.162162162162162,0,0.294409463842778,0.257142857142857,42,295,0.0185185185185185,0,0.645502645502645,0.152439864647609,0.3678125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4944",1010.41,0,0.702702702702703,0.263157894736842,12,0.547619047619048,0,0.409090909090909,0,0.207547169811321,0.253386758252242,0.148979591836735,15,364,0.222222222222222,0.204081632653061,0.486772486772487,0.13496960695748,0.4046875,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"4945",223.05,0,0.540540540540541,0.315789473684211,75,0.880952380952381,0,0.572727272727273,0,0.226415094339623,0.221713413470712,0.148979591836735,34,32,0.240740740740741,0.244897959183673,0.481481481481481,0.115478250218187,0.340625,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
"4946",429.67,0,0.432432432432432,0.473684210526316,93,0.666666666666667,0,0.509090909090909,0,0.245283018867925,0.282388857088342,0.155102040816327,7,314,0.259259259259259,0.224489795918367,0.365079365079365,0.149798655662905,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4947",1010.41,0,0.432432432432432,0.0526315789473684,59,0.547619047619048,0,0.372727272727273,0,0.169811320754717,0.14768174012593,0.118367346938776,33,211,0.185185185185185,0.142857142857143,0.433862433862434,0.0782563427294024,0.3,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"4948",310.99,0,0.540540540540541,0.0526315789473684,13,0.380952380952381,0.521739130434783,0.272727272727273,0.144144144144144,0.0943396226415094,0.280671627551994,0.202040816326531,2,108,0.111111111111111,0.0408163265306122,0.597883597883598,0.202890784094563,0.434375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4949",267.51,0,0.0540540540540541,0,82,0.5,0,0.381818181818182,0,0,0.14768174012593,0.118367346938776,42,295,0,0,0.423280423280423,0.124496639157263,0.3484375,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
"4950",2813.27,0,0.0540540540540541,0.105263157894737,16,0.226190476190476,0.402173913043478,0.154545454545455,0.171171171171171,0.0377358490566038,0.197672199961839,0.138775510204082,8,333,0.0555555555555556,0.0408163265306122,0.433862433862434,0.0927255745586501,0.3484375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"4951",1236,0,0.0810810810810811,0,56,0.369047619047619,0.532608695652174,0.245454545454545,0.279279279279279,0.0754716981132075,0.216561724861668,0.148979591836735,34,33,0.0925925925925926,0.102040816326531,0.481481481481481,0.127252683315215,0.3728125,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
"4952",476.38,0,0.027027027027027,0,92,0.30952380952381,0,0.227272727272727,0,0.0188679245283019,0.294409463842778,0.251020408163265,51,481,0.0555555555555556,0,0.497354497354497,0.279064782349068,0.50125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"4953",668.7,0,0.135135135135135,0,59,0.30952380952381,0.380434782608696,0.218181818181818,0.153153153153153,0,0.328754054569739,0.242857142857143,28,162,0.0185185185185185,0,0.698412698412698,0.237494449633293,0.446875,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4954",508.27,0,0.72972972972973,0,94,0.619047619047619,0,0.381818181818182,0,0.0566037735849057,0.216561724861668,0.187755102040816,34,16,0.0740740740740741,0.0612244897959184,0.555555555555556,0.163999938754574,0.3915625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4955",106.14,0,0.297297297297297,0,34,0.523809523809524,0,0.381818181818182,0,0,0.216561724861668,0.148979591836735,7,169,0.0185185185185185,0,0.44973544973545,0.155578692716388,0.4028125,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"4956",74.15,0,0.216216216216216,0.157894736842105,92,0.44047619047619,0.304347826086957,0.327272727272727,0.0900900900900901,0.150943396226415,0.184125166952872,0.16530612244898,37,201,0.166666666666667,0.142857142857143,0.518518518518518,0.0985438900032154,0.30625,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"4957",4807.96,0,0.0810810810810811,0.105263157894737,12,0.273809523809524,0,0.145454545454545,0,0.169811320754717,0.377218088151116,0.148979591836735,15,490,0.185185185185185,0.142857142857143,0.259259259259259,0.188306717092067,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"4958",503.44,0,0.513513513513513,0.0526315789473684,92,0.535714285714286,0.739130434782609,0.409090909090909,0.333333333333333,0.0377358490566038,0.184125166952872,0.293877551020408,51,283,0.037037037037037,0.0408163265306122,0.698412698412698,0.199598842461454,0.401875,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"4959",845.05,0,0.108108108108108,0.210526315789474,85,0.5,0.728260869565217,0.363636363636364,0.423423423423423,0.150943396226415,0.3770272848693,0.3,52,439,0.166666666666667,0.122448979591837,0.645502645502645,0.273858921161826,0.4665625,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4960",2549.54,0,0.108108108108108,0.210526315789474,33,0.726190476190476,0,0.527272727272727,0,0.169811320754717,0.22343064300706,0.171428571428571,15,267,0.222222222222222,0.163265306122449,0.513227513227513,0.119757774341229,0.3365625,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
"4961",2281.21,0.122641509433962,0.72972972972973,0.368421052631579,39,0.773809523809524,0,0.418181818181818,0,0.132075471698113,0.138141576035108,0.118367346938776,37,495,0.185185185185185,0.0816326530612245,0.433862433862434,0.0736629357994825,0.2640625,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"4962",3329.1,0,0.135135135135135,0,33,0.702380952380952,0.91304347826087,0.527272727272727,0.324324324324324,0,0.327800038160656,0.242857142857143,28,240,0.0185185185185185,0,0.62962962962963,0.358836949365344,0.51875,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"4963",106.14,0.113207547169811,0.675675675675676,0.105263157894737,33,0.69047619047619,0,0.472727272727273,0,0.188679245283019,0.299942759015455,0.148979591836735,7,528,0.203703703703704,0.102040816326531,0.46031746031746,0.152133637518948,0.4125,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"4964",4271.58,0,0.0540540540540541,0.105263157894737,94,0.333333333333333,0,0.245454545454545,0,0.132075471698113,0.328754054569739,0.271428571428571,28,241,0.148148148148148,0.0816326530612245,0.682539682539683,0.297974307543905,0.503125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"4965",118.33,0,0.324324324324324,0.105263157894737,74,0.178571428571429,0,0.136363636363636,0,0.150943396226415,0.275710742224766,0.173469387755102,37,447,0.185185185185185,0.183673469387755,0.455026455026455,0.147341182955398,0.403125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4966",1490.55,0,0.378378378378378,0.263157894736842,38,0.238095238095238,0,0.172727272727273,0,0.132075471698113,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0,0.37037037037037,0.132228874155961,0.330625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"4967",2242.99,0.0377358490566038,0,0,91,0.202380952380952,0,0.154545454545455,0,0.0566037735849057,0.328754054569739,0.187755102040816,28,464,0.0740740740740741,0.0204081632653061,0.301587301587302,0.205057341029842,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4968",4399.24,0,0.513513513513513,0.0526315789473684,73,0.595238095238095,0.793478260869565,0.445454545454545,0.441441441441441,0.0943396226415094,0.221713413470712,0.187755102040816,7,168,0.12962962962963,0,0.555555555555556,0.139884552372495,0.3540625,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"4969",491.63,0,0.378378378378378,0.0526315789473684,3,0.321428571428571,0.478260869565217,0.245454545454545,0.234234234234234,0.283018867924528,0.25510398778859,0.202040816326531,48,193,0.296296296296296,0.244897959183673,0.592592592592593,0.160868766364012,0.353125,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"4970",2165.08,0,0.648648648648649,0.0526315789473684,91,0.630952380952381,0,0.481818181818182,0,0.0377358490566038,0.299942759015455,0.242857142857143,34,34,0.037037037037037,0.0204081632653061,0.597883597883598,0.195771003353187,0.4921875,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"4971",822.87,0.0188679245283019,0.459459459459459,0.157894736842105,67,0.333333333333333,0,0.245454545454545,0,0.0754716981132075,0.275710742224766,0.23265306122449,37,447,0.0740740740740741,0.0204081632653061,0.55026455026455,0.195771003353187,0.446875,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"4972",3800.26,0,0.189189189189189,0,81,0.202380952380952,0.467391304347826,0.136363636363636,0.225225225225225,0.0566037735849057,0.24060293837054,0.171428571428571,33,354,0.12962962962963,0,0.476190476190476,0.140956347322809,0.43125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"4973",245.97,0,0.27027027027027,0,79,0.607142857142857,0,0.418181818181818,0,0.188679245283019,0.184125166952872,0.118367346938776,37,319,0.222222222222222,0.224489795918367,0.354497354497354,0.0924882485339376,0.3328125,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"4974",969.91,0,0.108108108108108,0,85,0.464285714285714,0.576086956521739,0.345454545454545,0.315315315315315,0.0566037735849057,0.216561724861668,0.187755102040816,7,174,0.111111111111111,0.0408163265306122,0.55026455026455,0.173186752614414,0.4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"4975",130.11,0,0.0540540540540541,0.105263157894737,59,0.333333333333333,0.597826086956522,0.109090909090909,0.324324324324324,0.0377358490566038,0.17992749475291,0.169387755102041,14,60,0.0555555555555556,0,0.497354497354497,0.115386382079588,0.290625,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"4976",75.88,0,0.378378378378378,0.157894736842105,16,0.55952380952381,0,0.190909090909091,0,0.358490566037736,0.253386758252242,0.0877551020408163,15,264,0.388888888888889,0.326530612244898,0.338624338624339,0.0809894198527047,0.265625,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4977",74.28,0,0.0810810810810811,0.0526315789473684,85,0.142857142857143,0,0.109090909090909,0,0.0188679245283019,0.223812249570693,0.210204081632653,14,153,0.037037037037037,0,0.566137566137566,0.156727044448868,0.4125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"4978",296.7,0.0377358490566038,0.108108108108108,0.105263157894737,65,0.130952380952381,0.315217391304348,0.0909090909090909,0.0990990990990991,0.0943396226415094,0.197672199961839,0.13265306122449,37,447,0.12962962962963,0.102040816326531,0.407407407407407,0.146009094945721,0.41875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"4979",1024.33,0,0.513513513513513,0,95,0.642857142857143,0.771739130434783,0.481818181818182,0.468468468468468,0.0377358490566038,0.185651593207403,0.104081632653061,7,161,0.12962962962963,0.0816326530612245,0.412698412698413,0.118065869455375,0.31125,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"4980",411.11,0.424528301886792,0.135135135135135,0,62,0.226190476190476,0,0.163636363636364,0,0.0566037735849057,0.185651593207403,0.0775510204081633,34,4,0.0925925925925926,0,0.349206349206349,0.0839981013918023,0.275,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
"4981",1010.41,0,0.243243243243243,0.0526315789473684,72,0.202380952380952,0.391304347826087,0.154545454545455,0.162162162162162,0.283018867924528,0.154932264834955,0.0775510204081633,37,495,0.314814814814815,0.306122448979592,0.328042328042328,0.0592243266831009,0.246875,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"4982",916.82,0,0.324324324324324,0,75,0.583333333333333,0,0.409090909090909,0,0.0754716981132075,0.216561724861668,0.187755102040816,7,174,0.111111111111111,0.0408163265306122,0.55026455026455,0.164765506576228,0.3996875,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"4983",392.05,0,0.648648648648649,0,83,0.523809523809524,0,0.390909090909091,0,0.245283018867925,0.38561343255104,0.126530612244898,48,290,0.37037037037037,0.244897959183673,0.275132275132275,0.107983341244201,0.7484375,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"4984",722.56,0,0.027027027027027,0.0526315789473684,93,0.333333333333333,0,0.227272727272727,0,0.358490566037736,0.488647204731921,0.342857142857143,3,84,0.407407407407407,0.326530612244898,0.724867724867725,0.373757866209367,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
"4985",3280.23,0,0.297297297297297,0.157894736842105,95,0.238095238095238,0,0.172727272727273,0,0.0566037735849057,0.197672199961839,0.104081632653061,37,319,0.0555555555555556,0.0408163265306122,0.317460317460317,0.115769165990415,0.3484375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4986",618,0,0.486486486486487,0,59,0.523809523809524,0.391304347826087,0.290909090909091,0.153153153153153,0.0188679245283019,0.108948673917191,0.104081632653061,47,129,0.0185185185185185,0,0.354497354497354,0.0567438869409441,0.2671875,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
"4987",1704.43,0,0.297297297297297,0.0526315789473684,50,0.738095238095238,0.195652173913043,0.472727272727273,1,0.0377358490566038,0.299561152451822,0.23265306122449,37,326,0.0555555555555556,0.0204081632653061,0.608465608465608,0.209551224142947,0.456875,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"4988",371.51,0,0.108108108108108,0.0526315789473684,19,0.357142857142857,0.576086956521739,0.154545454545455,0.288288288288288,0.150943396226415,0.259110856706735,0.204081632653061,37,326,0.185185185185185,0.122448979591837,0.608465608465608,0.162086019200441,0.4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"4989",686.09,0,0.135135135135135,0.105263157894737,31,0.333333333333333,0,0.245454545454545,0,0.132075471698113,0.333333333333333,0.220408163265306,33,132,0.148148148148148,0.142857142857143,0.608465608465608,0.144860743213241,0.3815625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4990",706.79,0,0.486486486486487,0,71,0.392857142857143,0.5,0.281818181818182,0.252252252252252,0,0.197672199961839,0.191836734693878,37,447,0,0,0.486772486772487,0.202661113748067,0.446875,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"4991",121.35,0,0.135135135135135,0,59,0.238095238095238,0,0.136363636363636,0,0,0.216561724861668,0.118367346938776,34,387,0.037037037037037,0,0.333333333333333,0.130161841037498,0.4175,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4992",636.17,0,0.621621621621622,0.157894736842105,57,0.476190476190476,0,0.318181818181818,0,0.0566037735849057,0.216561724861668,0.187755102040816,27,348,0.111111111111111,0.0816326530612245,0.497354497354497,0.141798471926628,0.3984375,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"4993",106.14,0,0,0,12,0.511904761904762,0.652173913043478,0.390909090909091,0.378378378378378,0,0.294409463842778,0.251020408163265,51,481,0.037037037037037,0.0204081632653061,0.53968253968254,0.226699943347981,0.461875,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"4994",80.62,0.330188679245283,0.0540540540540541,0.105263157894737,93,0.321428571428571,0,0.181818181818182,0,0.0566037735849057,0.109330280480824,0.104081632653061,7,158,0.0925925925925926,0.0204081632653061,0.365079365079365,0.0598827150097227,0.2640625,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"4995",102.28,0.132075471698113,0.108108108108108,0,59,0.178571428571429,0.380434782608696,0.127272727272727,0.135135135135135,0.150943396226415,0.299942759015455,0.148979591836735,7,528,0.203703703703704,0.102040816326531,0.46031746031746,0.152133637518948,0.4125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"4996",802.12,0,0.648648648648649,0,59,0.75,0,0.481818181818182,0,0.0566037735849057,0.147490936844114,0.0775510204081633,51,271,0.0925925925925926,0.0816326530612245,0.317460317460317,0.0621028616925173,0.311875,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0
